id,annotator_id,sentence,label,timestamp,created_at,annotator_name
589,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"'The content, therefore, we consider it Asian-Canadian - but it's not pigeon-holed into any sort of tropes that would lend themselves to being identified as Asian.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":true,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:20:54.602578+00,2025-06-17 01:20:54.624756+00,Session3
590,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"I'll happily wager the UK economy will do very nicely thank you, and will also be on the sidelines when the whole European 'project' collapses, as it inevitably wil.","{""None"":false,""Economic"":true,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:21:14.432047+00,2025-06-17 01:21:14.455326+00,Session3
591,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,Areas of concern are: ISIS members sneaking into Canada and performing acts of terrorism which will change our view of Muslims.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":true,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:21:19.603972+00,2025-06-17 01:21:19.634316+00,Session3
592,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"Well, exactly what my Wife uses it for now every morning; the HoroscopeThe Globe and Mail supports Hudak.. Who cares..","{""None"":true,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:21:29.072731+00,2025-06-17 01:21:29.116095+00,Session3
593,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"By the article's own numbers, that $1 billion could have gone to funding a year's worth of all day kindergarten or the clean energy program or 2 years of tuition grants for students.","{""None"":false,""Economic"":true,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:21:36.374638+00,2025-06-17 01:21:36.405894+00,Session3
594,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"As for the supposed injustices done to anglophones in Qu?bec, I suggest asking ourselves what motivated governments to enact regulations that became 'supposed injustices.'","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":true,""Political_Policies"":false}",2025-06-17 01:21:51.493601+00,2025-06-17 01:21:51.525843+00,Session3
595,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"Some will point to Europe and say that people have embraced dense living for a long time, but the difference is they have no choice.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":true,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:22:11.087709+00,2025-06-17 01:22:11.119119+00,Session3
596,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,Suggesting that such is the case is beyond ignorant and if that blade only cuts one way it is also racist as heck.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":true,""Political_Policies"":false}",2025-06-17 01:22:16.679587+00,2025-06-17 01:22:16.708456+00,Session3
597,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"Just so you know there is Church doctrine on contraception etc., based on scripture and tradition and developed from logic, that cannot be changed even if the Pope feels like it.","{""None"":false,""Economic"":false,""Morality"":true,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:22:24.995056+00,2025-06-17 01:22:25.329746+00,Session3
598,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,Canada has millions of people with deep multi generational roots here .. What the heck is wrong with saying that ?,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":true,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:22:30.634603+00,2025-06-17 01:22:30.663356+00,Session3
599,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"The biggest difference is that they will not be in on caucus meetings, which incidentally will ensure that Alberta now has absolutely no representation in the Liberal caucus.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":true}",2025-06-17 01:22:38.640934+00,2025-06-17 01:22:38.671264+00,Session3
600,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"The five most populated countries - China, India, the USA, Indonesia, Brazil, Pakistan, and Nigeria - hold more than half the planets population, and the first three as a group hold over 40%.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":true,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:22:52.294017+00,2025-06-17 01:22:52.316601+00,Session3
601,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,Everybody knew it was a risk to remain in Hong Kong which is why so many hold foreign citizenship-including many people in China.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":true,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:23:08.882213+00,2025-06-17 01:23:08.905893+00,Session3
602,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"Indeed, the public may turn against the mission if things don't go well.When Canadian troops were first deployed to Afghanistan, the public strongly endorsed the mission.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":true,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:23:18.854154+00,2025-06-17 01:23:18.881938+00,Session3
603,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"Love or hate their wars, their soldiers have been attacked abroad in Afghanistan, Iraq, Libya, Lebanon, at sea amongst other places by Muslim terrorists.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":true,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:23:23.72659+00,2025-06-17 01:23:23.754228+00,Session3
604,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,(Suggesting that at the very least you will come out of all this with a whole new slate of kinky dating prospects!,"{""None"":true,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:23:33.774529+00,2025-06-17 01:23:33.804697+00,Session3
